temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),fluence_n_cm2,flux_n_cm2_sec
310.0,0.01,0.84,1.6,0.002,0.16,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.01,0.84,1.6,0.002,0.16,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.01,0.84,1.6,0.002,0.16,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.01,0.84,1.6,0.002,0.16,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.0,11.50514998,1e+18,320000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,17.47712125,11.0,3e+17,100000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.01,0.86,1.65,0.006,0.17,0.16,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.01,0.86,1.65,0.006,0.17,0.16,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.01,0.86,1.65,0.006,0.17,0.16,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.01,0.86,1.65,0.006,0.17,0.16,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.01,0.86,1.65,0.006,0.17,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.01,0.86,1.65,0.006,0.17,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.01,0.86,1.65,0.006,0.17,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.01,0.86,1.65,0.006,0.17,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.01,0.86,0.85,0.003,0.15,0.15,20.13987908640124,12.56584781867352,1.38e+20,3680000000000.0
290.0,0.01,0.86,1.65,0.006,0.17,0.16,20.13987908640124,12.56584781867352,1.38e+20,3680000000000.0
290.0,0.01,0.8175,0.9466666666666668,0.017,0.0,0.0,18.76342799356294,13.0,5.8e+18,10000000000000.0
290.0,0.01,0.66,1.456666666666667,0.008,0.0,0.0,19.27415784926368,13.0,1.88e+19,10000000000000.0
265.0,0.0109090909090909,0.7327272727272728,1.399,0.005090909090909,0.0,0.0,19.19312459835446,13.0,1.56e+19,10000000000000.0
290.0,0.0109090909090909,0.7327272727272728,1.399,0.005090909090909,0.0,0.0,19.27875360095283,13.0,1.9e+19,10000000000000.0
288.0,0.0109090909090909,0.7327272727272728,1.399,0.005090909090909,0.0,0.0,19.41497334797082,13.0,2.6e+19,10000000000000.0
274.0,0.011,0.04,1.28,0.009,0.32,0.066,17.46239799789896,8.996043414744726,2.9e+17,990930999.4926436
274.0,0.011,0.04,1.28,0.009,0.32,0.066,17.67851837904011,8.949876454230818,4.77e+17,890997435.8974359
284.0,0.014,0.86,1.44,0.007,0.0,0.0,18.69897000433602,11.07918124604763,5e+18,120000000000.0
284.0,0.014,0.86,1.44,0.007,0.0,0.0,19.49136169383427,11.07918124604763,3.1e+19,120000000000.0
284.0,0.014,0.86,1.44,0.007,0.0,0.0,19.80617997398389,11.07918124604763,6.4e+19,120000000000.0
290.0,0.015,0.8025,0.9666666666666668,0.007,0.0,0.0,18.76342799356294,13.0,5.8e+18,10000000000000.0
285.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.25527250510331,13.47712125471966,1.8e+19,30000000000000.0
285.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.56820172406699,13.47712125471966,3.7e+19,30000000000000.0
287.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.86332286012046,13.0,7.3e+19,10000000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.60205999132796,13.20411998265593,4e+19,16000000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.82607480270083,13.20411998265593,6.7e+19,16000000000000.0
288.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.36172783601759,12.69897000433602,2.3e+19,5000000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.0,12.55630250076729,1e+19,3600000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,19.47712125471966,12.8750612633917,3e+19,7500000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,20.0,12.8750612633917,1e+20,7500000000000.0
290.0,0.01525,0.6525,1.44,0.008,0.0,0.0,20.0,12.8750612633917,1e+20,7500000000000.0
293.0,0.016,0.69,1.8,0.015,0.21,0.06,18.78103693862113,10.98120033602178,6.04e+18,95763571790.96906
289.0,0.017,0.9,1.44,0.006,0.0,0.0,18.79239168949825,11.07918124604763,6.2e+18,120000000000.0
289.0,0.018,0.74,1.35,0.005,0.0,0.0,19.43136376415899,11.07918124604763,2.7e+19,120000000000.0
284.0,0.019,0.88,1.44,0.008,0.0,0.0,18.74036268949424,11.07918124604763,5.5e+18,120000000000.0
284.0,0.019,0.88,1.44,0.008,0.0,0.0,19.67209785793572,11.07918124604763,4.7e+19,120000000000.0
290.0,0.019,0.87,1.29,0.007,0.0,0.0,19.30102999566398,13.0,2e+19,10000000000000.0
285.0,0.0199999995529651,1.139999985694885,1.279999971389771,0.0070000002160668,0.0,0.0,19.32221929473392,12.77292169553529,2.1e+19,5928184281842.818
285.0,0.0199999995529651,1.139999985694885,1.279999971389771,0.0070000002160668,0.0,0.0,19.55630250076729,12.71130373940975,3.6e+19,5144032921810.699
285.0,0.0199999995529651,1.139999985694885,1.279999971389771,0.0070000002160668,0.0,0.0,18.95424250943933,11.80288491891273,9e+18,635162601626.0162
285.0,0.0199999995529651,0.699999988079071,1.289999961853027,0.0089999996125698,0.0,0.0,19.67669360962487,12.77994699401746,4.75e+19,6024860476915.271
285.0,0.0199999995529651,0.6899999976158142,1.299999952316284,0.0199999995529651,0.0,0.0,19.78247262416629,12.88572600855888,6.06e+19,7686453576864.536
285.0,0.0199999995529651,0.6899999976158142,1.309999942779541,0.0089999996125698,0.0,0.0,19.78390357927274,12.88715696366533,6.08e+19,7711821410451.548
285.0,0.0199999995529651,1.070000052452087,1.460000038146973,0.0149999996647238,0.0,0.0,19.23044892137827,12.68115132217964,1.7e+19,4799006323396.567
285.0,0.0199999995529651,1.070000052452087,1.460000038146973,0.0149999996647238,0.0,0.0,19.54406804435028,12.69906928299273,3.5e+19,5001143118427.069
285.0,0.0199999995529651,1.070000052452087,1.460000038146973,0.0149999996647238,0.0,0.0,18.90308998699194,11.75173239646535,8e+18,564588979223.1256
292.7777777777778,0.02,0.81,0.63,0.011,0.27,0.22,18.29225607135648,10.78484929265919,1.96e+18,60932541458.99862
292.7777777777778,0.02,0.81,0.63,0.011,0.27,0.22,18.77232170672292,10.86189539382432,5.92e+18,72760452923.98694
292.7777777777778,0.02,0.81,0.63,0.011,0.27,0.22,19.10720996964787,11.08726527900846,1.28e+19,122254619696.4418
292.2222222222222,0.02,0.81,0.63,0.011,0.27,0.22,18.98317507203781,10.7479719628258,9.62e+18,55972146584.18629
276.0,0.02,0.67,1.35,0.004,0.0,0.0,17.20411998265593,9.146128035678238,1.6e+17,1400000000.0
276.0,0.02,0.67,1.35,0.004,0.0,0.0,18.07918124604763,10.11394335230684,1.2e+18,13000000000.0
276.0,0.02,0.89,1.35,0.003,0.0,0.0,17.91907809237608,10.11394335230684,8.3e+17,13000000000.0
276.0,0.02,0.7,1.44,0.006,0.0,0.0,17.25527250510331,9.146128035678238,1.8e+17,1400000000.0
276.0,0.02,0.7,1.44,0.006,0.0,0.0,17.32221929473392,9.146128035678238,2.1e+17,1400000000.0
276.0,0.02,0.7,1.44,0.006,0.0,0.0,18.07918124604763,10.11394335230684,1.2e+18,13000000000.0
276.0,0.02,0.7,1.44,0.006,0.0,0.0,18.11394335230684,10.11394335230684,1.3e+18,13000000000.0
276.0,0.02,0.98,1.44,0.004,0.0,0.0,17.91907809237608,10.11394335230684,8.3e+17,13000000000.0
276.0,0.02,0.69,1.44,0.006,0.0,0.0,17.20411998265593,9.146128035678238,1.6e+17,1400000000.0
276.0,0.02,0.69,1.44,0.006,0.0,0.0,18.07918124604763,10.11394335230684,1.2e+18,13000000000.0
289.0,0.02,0.75,1.35,0.005,0.0,0.0,18.93449845124357,11.07918124604763,8.6e+18,120000000000.0
284.0,0.02,0.88,1.44,0.008,0.0,0.0,18.69897000433602,11.07918124604763,5e+18,120000000000.0
284.0,0.02,0.88,1.44,0.008,0.0,0.0,19.49136169383427,11.07918124604763,3.1e+19,120000000000.0
284.0,0.02,0.88,1.44,0.008,0.0,0.0,19.79934054945358,11.07918124604763,6.3e+19,120000000000.0
286.0,0.02,0.88,1.44,0.008,0.0,0.0,19.95424250943933,11.07918124604763,9e+19,120000000000.0
286.0,0.02,0.88,1.44,0.008,0.0,0.0,19.97772360528885,11.07918124604763,9.5e+19,120000000000.0
290.0,0.02,0.18,1.53,0.012,0.51,0.13,18.70910028155117,11.25959387888595,5.118e+18,181800000000.0
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.22993768590793,11.19865708695442,1.698e+19,158000000000.0
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.511482288626,11.17811325231463,3.247e+19,150700000000.0
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.6605809124273,11.09795107099415,4.577e+19,125300000000.0
290.0,0.02,0.18,1.53,0.012,0.51,0.13,19.77077839616915,11.08529057823007,5.899e+19,121700000000.0
291.6666666666667,0.02,0.76,0.72,0.014,0.21,0.24,17.86864443839482,10.39670997785976,7.39e+17,24929293910.64046
291.6666666666667,0.02,0.76,0.72,0.014,0.21,0.24,17.86864443839482,10.39670997785976,7.39e+17,24929293910.64046
292.2222222222222,0.02,0.76,0.72,0.014,0.21,0.24,18.49415459401844,10.72350638054658,3.12e+18,52906176999.65
291.1111111111111,0.02,0.76,0.72,0.014,0.21,0.24,19.16136800223498,10.76991036142231,1.45e+19,58872213030.03669
296.1111111111111,0.02,0.14,1.55,0.008,0.37,0.12,18.54157924394658,10.39538966689659,3.48e+18,24853620744.0317
292.2222222222222,0.02,0.14,1.55,0.008,0.37,0.12,18.9556877503135,10.31857844521186,9.03e+18,20824685208.24685
293.3333333333333,0.02,0.09,1.36,0.009,0.42,0.12,18.41830129131975,11.0274000816939,2.62e+18,106512378201.8759
292.7777777777778,0.02,0.09,1.36,0.009,0.42,0.12,19.11727129565577,10.92826860869188,1.31e+19,84775158160.67674
293.3333333333333,0.02,0.09,1.36,0.009,0.42,0.12,19.64048143697042,10.88136488424013,4.37e+19,76096535403.10338
292.7777777777778,0.02,0.09,1.36,0.009,0.42,0.12,19.42813479402879,10.88322339984738,2.68e+19,76422879960.87149
293.5,0.02,0.07,1.73,0.015,0.22,0.07,18.65715150190097,10.36600474016908,4.541e+18,23227621483.37596
293.5,0.02,0.11,1.69,0.016,0.26,0.07,18.57065967002153,10.29660680334593,3.721e+18,19797338250.26645
290.0,0.02,0.85,1.6,0.006,0.16,0.13,17.60205999,11.70757018,4e+17,510000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.87506126,11.98677173,7.5e+18,970000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.92941893,11.98677173,8.5e+18,970000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.38021124,11.49136169,2.4e+18,310000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.92941893,11.41497335,8.5e+18,260000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.38021124,10.90308999,2.4e+18,80000000000.0
290.0,0.02,0.85,1.6,0.006,0.16,0.13,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,18.63346846,11.39794001,4.3e+18,250000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,18.41497335,10.90308999,2.6e+18,80000000000.0
270.0,0.02,0.85,1.6,0.006,0.16,0.13,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,18.60205999,11.36172784,4e+18,230000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,18.38021124,10.84509804,2.4e+18,70000000000.0
310.0,0.02,0.85,1.6,0.006,0.16,0.13,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,0.86,1.53,0.031,0.16,0.16,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,0.86,1.53,0.031,0.16,0.16,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,0.86,1.53,0.031,0.16,0.16,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,0.86,1.53,0.031,0.16,0.16,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,0.86,1.53,0.031,0.16,0.16,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,0.86,1.53,0.031,0.16,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,0.86,1.53,0.031,0.16,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,0.86,1.53,0.031,0.16,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,0.86,1.53,0.031,0.16,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,0.86,1.61,0.05,0.16,0.15,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,0.86,1.61,0.05,0.16,0.15,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,0.86,1.61,0.05,0.16,0.15,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,0.86,1.61,0.05,0.16,0.15,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,0.86,1.61,0.05,0.16,0.15,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,0.86,1.61,0.05,0.16,0.15,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,0.86,1.61,0.05,0.16,0.15,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,0.86,1.61,0.05,0.16,0.15,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,0.86,1.61,0.05,0.16,0.15,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,1.68,1.5,0.007,0.17,0.15,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,1.68,1.5,0.007,0.17,0.15,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,1.68,1.5,0.007,0.17,0.15,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,1.68,1.5,0.007,0.17,0.15,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,1.68,1.5,0.007,0.17,0.15,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,1.68,1.5,0.007,0.17,0.15,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,1.68,1.5,0.007,0.17,0.15,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,1.68,1.5,0.007,0.17,0.15,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,19.95904139,13.32221929,9.1e+19,21000000000000.0
290.0,0.02,1.68,1.5,0.007,0.17,0.15,20.34242268,13.32221929,2.2e+20,21000000000000.0
300.0,0.02,1.68,1.5,0.007,0.17,0.15,20.11394335,13.98677173,1.3e+20,97000000000000.0
300.0,0.02,1.68,1.5,0.007,0.17,0.15,19.81954394,13.97772361,6.6e+19,95000000000000.0
300.0,0.02,1.68,1.5,0.007,0.17,0.15,19.23044892,13.98677173,1.7e+19,97000000000000.0
300.0,0.02,1.68,1.5,0.007,0.17,0.15,19.51851394,13.98677173,3.3e+19,97000000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.60205999,11.70757018,4e+17,510000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.77815125,11.8573325,6e+17,720000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.64345268,11.94939001,4.4e+18,890000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.87506126,11.98677173,7.5e+18,970000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.30103,11.41497335,2e+17,260000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.38021124,11.49136169,2.4e+18,310000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.92941893,11.41497335,8.5e+18,260000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.36172784,10.84509804,2.3e+17,70000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.38021124,10.90308999,2.4e+18,80000000000.0
290.0,0.02,0.88,1.66,0.008,0.17,0.16,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,18.63346846,11.39794001,4.3e+18,250000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,18.41497335,10.90308999,2.6e+18,80000000000.0
270.0,0.02,0.88,1.66,0.008,0.17,0.16,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,18.60205999,11.36172784,4e+18,230000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,18.38021124,10.84509804,2.4e+18,70000000000.0
310.0,0.02,0.88,1.66,0.008,0.17,0.16,18.5797836,11.04139269,3.8e+18,110000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,17.84509804,11.8920946,7e+17,780000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.25527251,11.8920946,1.8e+18,780000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.53147892,11.8920946,3.4e+18,780000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,19.13353891,11.8920946,1.36e+19,780000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,19.52113808,11.98677173,3.32e+19,970000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,17.60205999,11.41497335,4e+17,260000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.0,11.50514998,1e+18,320000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.68124124,11.50514998,4.8e+18,320000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,19.19589965,11.47712125,1.57e+19,300000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,17.47712125,11.0,3e+17,100000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.04139269,11.0,1.1e+18,100000000000.0
290.0,0.02,0.87,1.65,0.006,0.15,0.34,18.60205999,10.90308999,4e+18,80000000000.0
270.0,0.02,0.87,1.65,0.006,0.15,0.34,18.5797836,11.96378783,3.8e+18,920000000000.0
270.0,0.02,0.87,1.65,0.006,0.15,0.34,19.18184359,11.96378783,1.52e+19,920000000000.0
270.0,0.02,0.87,1.65,0.006,0.15,0.34,19.23299611,11.5563025,1.71e+19,360000000000.0
270.0,0.02,0.87,1.65,0.006,0.15,0.34,18.61278386,11.07918125,4.1e+18,120000000000.0
310.0,0.02,0.87,1.65,0.006,0.15,0.34,18.60205999,11.99122608,4e+18,980000000000.0
310.0,0.02,0.87,1.65,0.006,0.15,0.34,19.16731733,11.99122608,1.47e+19,980000000000.0
310.0,0.02,0.87,1.65,0.006,0.15,0.34,19.20411998,11.53147892,1.6e+19,340000000000.0
310.0,0.02,0.87,1.65,0.006,0.15,0.34,18.5797836,11.04139269,3.8e+18,110000000000.0
